163,82,29,28,26,2,add Shop,3.60
164,98,98,4,6,0,hand Shop,4.70
165,35,74,6,20,3,worker Shop,4.90
166,75,89,80,27,29,find Shop,3.00
167,71,73,15,1,0,attack Shop,3.30
168,55,35,63,15,4,line Shop,3.70
169,97,14,56,30,21,stuff Shop,3.50
170,35,89,15,37,6,impact Shop,4.50
171,40,7,25,43,3,fill Shop,3.80
172,98,74,75,20,28,feel Shop,4.80
173,51,15,54,18,2,expect Shop,4.40
174,35,6,66,15,23,two Shop,3.80
175,42,48,94,49,47,practice Shop,3.00
176,97,46,34,44,8,life Shop,3.60
177,25,88,47,3,15,age Shop,3.20
178,3,8,89,6,21,how Shop,3.00
179,90,0,87,3,25,represent Shop,4.60
180,39,35,81,14,0,team Shop,4.10
181,32,0,48,45,18,marriage Shop,4.00
182,77,8,54,6,20,television Shop,3.10
183,42,23,73,38,10,turn Shop,4.60
184,5,24,67,44,4,light Shop,4.40
185,5,44,34,27,17,mean Shop,4.80
186,98,41,70,30,20,partner Shop,4.50
187,32,70,84,2,23,speak Shop,4.50
188,61,67,48,28,3,start Shop,5.00
189,12,78,51,32,3,none Shop,3.40
190,73,51,67,16,29,dream Shop,4.60
191,55,40,14,47,3,present Shop,5.00
192,77,66,34,13,9,might Shop,3.30
193,64,72,8,2,2,compare Shop,3.30
194,92,72,31,7,10,bag Shop,4.60
195,17,72,52,3,0,I Shop,3.70
196,95,44,1,24,0,which Shop,3.00
197,95,31,94,1,13,lead Shop,3.50
198,53,5,41,21,18,budget Shop,3.30
199,49,49,23,1,10,focus Shop,3.20
200,56,52,44,20,9,senior Shop,3.70
201,40,79,28,24,1,trip Shop,3.60
202,56,78,87,37,35,subject Shop,4.80
203,18,8,62,20,15,finish Shop,4.50
204,90,28,4,15,0,organization Shop,4.10
205,61,41,79,34,9,agree Shop,3.50
206,72,99,64,10,23,most Shop,3.50
207,72,31,46,9,22,view Shop,4.60
208,69,83,12,23,6,room Shop,4.90
209,56,42,18,33,4,page Shop,4.80
210,71,49,25,5,6,develop Shop,4.00
211,42,1,24,38,6,type Shop,4.10
212,98,95,27,40,0,culture Shop,3.10
213,56,22,8,37,4,else Shop,4.40
214,56,5,70,37,8,hear Shop,4.10
215,26,34,2,30,1,size Shop,4.60
216,0,45,96,1,32,effect Shop,5.00
217,64,0,46,48,9,Republican Shop,4.50
218,61,2,77,11,19,describe Shop,3.50
219,9,23,54,38,14,evidence Shop,3.50
220,58,72,23,21,7,begin Shop,4.20
221,0,40,50,46,16,open Shop,3.70
222,73,49,37,45,11,eight Shop,3.10
223,60,14,93,41,33,majority Shop,5.00
224,98,82,38,29,17,five Shop,4.70
225,49,86,40,50,8,go Shop,4.70
226,17,40,4,31,1,guy Shop,3.60
227,42,64,27,10,5,scientist Shop,4.10
228,97,64,75,46,31,no Shop,4.50
229,73,2,7,14,3,glass Shop,3.60
230,40,82,52,7,3,there Shop,4.20
231,50,42,33,6,5,test Shop,3.50
232,17,1,49,27,17,baby Shop,4.80
233,73,5,47,34,0,decision Shop,3.30
234,36,26,15,39,1,attention Shop,3.00
235,25,53,27,13,13,prepare Shop,4.40
236,77,40,7,35,1,less Shop,4.70
237,25,5,5,47,0,total Shop,3.80
238,55,43,64,33,18,management Shop,4.80
239,51,92,73,48,17,want Shop,3.10
240,56,89,94,13,29,likely Shop,4.10
241,92,4,89,5,42,wife Shop,4.50
242,40,87,24,49,0,site Shop,4.60
243,45,74,73,32,13,be Shop,3.20
244,90,22,42,1,19,real Shop,4.70
245,85,10,43,25,4,board Shop,3.70
246,35,55,57,18,11,network Shop,4.10
247,89,88,92,2,2,actually Shop,3.00
248,55,30,98,6,10,baby Shop,4.70
249,68,95,17,34,7,success Shop,3.50
250,79,49,19,13,4,true Shop,4.20
251,60,99,11,32,0,still Shop,3.20
252,96,12,72,27,35,run Shop,3.50
253,0,7,67,32,29,far Shop,4.10
254,18,67,82,33,28,east Shop,4.70
255,38,28,92,0,45,guess Shop,3.40
256,46,85,81,26,31,pick Shop,3.00
257,95,59,42,13,18,recent Shop,3.50
258,50,9,81,5,28,represent Shop,3.50
259,35,49,31,47,7,goal Shop,4.10
260,50,7,89,39,24,happen Shop,4.30
261,75,11,75,10,26,above Shop,4.90
262,68,57,28,10,10,language Shop,3.50
263,77,19,56,36,27,pass Shop,3.30
264,51,13,83,49,31,fall Shop,3.30
265,55,80,66,6,1,measure Shop,5.00
266,25,19,24,15,6,sea Shop,4.30
267,38,88,29,8,9,like Shop,4.80
268,61,37,88,20,40,perform Shop,4.20
269,79,78,31,33,5,career Shop,4.40
270,92,25,9,49,4,serious Shop,4.70
271,46,49,98,31,19,computer Shop,3.10
272,32,35,52,5,17,do Shop,3.40
273,9,48,62,6,5,production Shop,3.80
274,45,10,73,22,35,term Shop,3.00
275,69,6,56,42,19,speech Shop,4.00
276,27,65,26,0,0,operation Shop,3.60
277,64,31,7,27,3,same Shop,4.90
278,42,25,4,8,2,parent Shop,3.70
279,77,31,52,18,16,call Shop,4.10
280,25,2,4,7,2,walk Shop,3.20
281,73,69,99,34,33,age Shop,4.20
282,61,37,83,36,18,act Shop,4.80
283,58,18,67,20,13,present Shop,3.70
284,53,28,29,21,4,age Shop,3.40
285,49,76,16,35,6,financial Shop,4.90
286,56,81,14,22,3,according Shop,5.00
287,92,20,25,17,4,hundred Shop,4.90
288,69,35,36,50,7,simple Shop,3.50
289,97,94,85,39,32,week Shop,4.00
290,46,75,83,4,28,television Shop,3.90
291,49,28,90,29,9,term Shop,3.00
292,82,47,72,47,29,science Shop,3.50
293,90,52,63,45,18,couple Shop,3.10
294,60,94,36,11,10,no Shop,3.50
295,73,99,45,31,3,support Shop,4.60
296,36,84,40,39,9,read Shop,3.60
297,71,57,65,2,2,their Shop,3.60
298,26,49,52,46,6,happen Shop,3.80
299,65,3,95,38,45,throw Shop,3.30
300,73,64,90,4,31,collection Shop,3.30
301,97,11,94,44,5,not Shop,4.50
302,42,38,69,7,3,factor Shop,3.40
303,45,93,10,10,1,year Shop,3.80
304,71,31,18,47,9,rather Shop,4.50
305,39,42,58,47,7,hand Shop,3.00
306,50,93,84,32,31,memory Shop,3.70
307,40,26,2,0,0,conference Shop,4.60
308,40,31,8,15,3,region Shop,4.70
309,79,95,59,12,19,standard Shop,3.90
310,75,47,40,24,14,side Shop,3.60
311,96,65,95,14,43,actually Shop,3.00
312,85,74,77,36,10,instead Shop,3.00
313,60,6,22,19,2,raise Shop,4.70
314,58,9,54,37,20,similar Shop,4.80
315,49,66,49,10,2,old Shop,4.30
316,25,28,94,9,3,up Shop,4.50
317,65,47,96,30,5,why Shop,4.90
318,68,6,51,2,14,situation Shop,4.20
319,89,54,86,2,1,operation Shop,3.20
320,61,49,56,25,23,even Shop,3.30
321,42,87,54,2,26,serve Shop,4.90
322,50,55,12,45,0,body Shop,3.50
323,55,5,51,36,11,prevent Shop,4.40
324,69,50,33,12,4,power Shop,3.10
325,51,65,6,36,0,early Shop,3.80
326,51,40,3,1,1,activity Shop,3.10
327,96,55,51,37,25,important Shop,4.40
328,46,90,36,45,5,your Shop,4.00
329,64,66,28,18,8,film Shop,3.80
330,51,63,35,7,3,table Shop,3.60
331,97,80,5,6,2,each Shop,3.70
332,40,50,38,19,14,former Shop,3.10
333,51,3,74,12,10,father Shop,3.70
334,61,0,73,27,10,table Shop,4.70
335,62,41,49,43,12,mention Shop,4.60
336,0,90,92,32,2,top Shop,3.00
337,53,0,28,50,2,fall Shop,4.30
338,36,45,38,36,16,save Shop,3.10
339,51,25,23,25,4,expect Shop,3.70
340,51,97,5,32,2,six Shop,4.10
341,65,73,59,10,4,charge Shop,3.00
342,38,66,54,38,18,card Shop,4.20
343,65,22,81,8,20,professor Shop,4.30
344,27,26,90,10,7,kitchen Shop,3.20
345,90,53,54,34,10,around Shop,3.50
346,32,98,63,30,14,situation Shop,4.20
347,58,41,57,10,12,body Shop,3.00
348,95,59,43,24,19,image Shop,3.60
349,0,73,68,3,24,save Shop,3.60
350,55,73,55,48,25,their Shop,4.20
351,95,70,83,6,24,whatever Shop,4.00
352,74,1,1,25,0,travel Shop,4.60
353,58,55,5,42,2,benefit Shop,3.20
354,3,68,17,44,3,source Shop,3.60
355,12,58,50,31,10,head Shop,4.40
356,74,94,43,3,20,expect Shop,4.90
357,27,96,93,11,24,energy Shop,3.20
358,97,23,5,6,0,identify Shop,4.50
359,46,64,48,1,22,usually Shop,3.80
360,77,27,37,3,8,rule Shop,3.40
361,46,36,100,45,10,head Shop,4.10
362,95,73,15,13,2,billion Shop,4.40
363,0,60,48,24,16,fact Shop,3.30
364,27,32,18,6,1,plant Shop,3.10
365,75,60,83,24,16,guy Shop,3.90
366,18,48,80,12,1,improve Shop,3.70
367,33,13,48,36,7,edge Shop,3.30
368,89,83,26,21,2,degree Shop,4.70
369,75,81,84,35,13,especially Shop,3.20
370,39,99,92,26,2,amount Shop,4.30
371,53,23,14,46,6,alone Shop,4.20
372,26,95,86,20,25,employee Shop,5.00
373,27,99,93,35,38,money Shop,3.90
374,33,98,81,12,27,necessary Shop,4.50
375,64,3,36,3,7,final Shop,3.70
376,69,85,70,0,22,write Shop,3.10
377,89,2,13,38,6,sound Shop,3.00
378,69,34,23,13,6,local Shop,3.40
379,73,96,9,18,2,most Shop,4.70
380,45,35,76,12,0,single Shop,4.90
381,51,83,66,4,25,pass Shop,4.90
382,98,80,63,8,3,individual Shop,4.70
383,71,54,24,25,9,ago Shop,3.10
384,40,67,1,50,0,level Shop,3.80
385,97,1,67,47,8,couple Shop,5.00
386,96,66,36,47,10,listen Shop,3.90
387,49,15,62,50,29,writer Shop,5.00
388,51,34,34,22,8,want Shop,4.50
389,64,45,64,19,32,as Shop,4.10
390,65,61,19,4,4,fall Shop,3.70
391,9,15,24,30,0,must Shop,4.90
392,97,35,36,38,10,dinner Shop,4.30
393,61,9,45,31,15,impact Shop,3.20
394,39,35,70,12,32,first Shop,4.40
395,96,27,43,3,6,morning Shop,3.50
396,79,97,8,6,4,thank Shop,5.00
397,36,59,34,41,15,service Shop,3.00
398,53,89,56,44,25,let Shop,4.80
399,51,99,31,18,8,create Shop,3.70
400,68,17,38,19,12,candidate Shop,4.40
401,17,50,58,5,14,begin Shop,3.40
402,64,63,11,37,0,consider Shop,4.60
403,85,40,100,31,33,outside Shop,4.10
404,3,68,85,16,32,herself Shop,4.70
405,9,71,61,40,7,career Shop,4.00
406,58,64,81,16,10,room Shop,4.80
407,46,58,62,30,5,draw Shop,3.80
408,18,26,90,48,0,gas Shop,4.70
409,46,96,71,7,1,sea Shop,3.60
410,90,74,91,35,30,open Shop,3.80
411,17,74,100,3,39,traditional Shop,3.20
412,17,80,75,11,26,church Shop,4.50
413,51,14,44,49,20,goal Shop,4.80
414,92,47,91,46,0,west Shop,3.80
415,3,51,33,27,2,first Shop,4.50
416,58,79,48,3,9,take Shop,3.80
417,56,68,2,14,0,bar Shop,3.60
418,61,39,53,2,12,drop Shop,4.10
419,79,71,53,41,19,artist Shop,4.00
420,58,75,7,43,1,son Shop,3.40
421,92,2,13,32,4,ground Shop,4.10
422,71,13,26,9,1,big Shop,4.60
423,18,92,19,33,6,per Shop,3.70
424,39,53,31,8,10,word Shop,5.00
425,69,34,75,31,35,father Shop,5.00
426,72,45,45,10,5,both Shop,3.30
427,71,93,28,21,7,large Shop,3.50
428,17,43,41,25,9,baby Shop,4.80
429,39,80,33,24,0,ready Shop,3.40
430,96,3,67,31,7,because Shop,4.70
431,69,96,95,39,30,like Shop,3.00
432,98,8,18,16,6,participant Shop,4.10
433,77,97,95,47,18,care Shop,4.60
434,82,23,97,10,41,itself Shop,3.20
435,73,22,93,21,30,star Shop,4.00
436,92,65,11,49,0,lose Shop,3.80
437,49,88,14,2,6,commercial Shop,3.30
438,25,13,16,32,4,vote Shop,3.30
439,61,47,47,21,10,determine Shop,4.90
440,98,38,83,17,36,customer Shop,3.70
441,82,81,74,40,3,north Shop,4.10
442,72,61,89,32,43,while Shop,4.60
443,46,42,47,35,23,cultural Shop,5.00
444,75,51,13,0,5,financial Shop,4.00
445,39,94,72,10,25,good Shop,4.70
446,89,12,15,16,4,turn Shop,4.50
447,79,88,37,33,16,none Shop,4.80
448,65,24,25,10,3,group Shop,3.00
449,90,42,100,5,16,ten Shop,3.10
450,62,93,72,44,15,material Shop,4.00
451,35,41,23,10,9,use Shop,3.50
452,18,10,31,9,13,enjoy Shop,3.60
453,69,7,88,48,29,seat Shop,3.40
454,74,28,78,11,35,somebody Shop,4.60
455,90,84,28,35,7,however Shop,3.40
456,25,68,59,46,10,north Shop,3.60
457,92,85,97,8,10,which Shop,3.60
458,72,9,35,49,10,or Shop,3.70
459,69,86,33,44,3,list Shop,4.10
460,5,30,12,4,2,assume Shop,3.30
461,50,60,48,21,23,piece Shop,4.90
462,18,10,52,23,5,same Shop,3.70
463,42,58,27,40,0,price Shop,3.70
464,18,25,75,1,37,condition Shop,4.70
465,38,64,39,11,9,year Shop,3.60
466,98,56,26,35,10,choose Shop,4.60
467,36,28,47,2,11,say Shop,4.90
468,98,98,83,34,16,you Shop,4.60
469,97,27,43,18,2,could Shop,4.30
470,3,77,75,6,21,at Shop,3.90
471,90,3,60,3,15,woman Shop,3.00
472,89,87,71,16,8,arm Shop,3.90
473,73,7,56,26,2,future Shop,3.60
474,35,70,39,14,2,democratic Shop,3.80
475,38,19,70,10,29,painting Shop,4.70
476,98,72,7,43,3,pull Shop,3.70
477,58,1,7,12,2,call Shop,5.00
478,60,64,80,42,13,college Shop,4.00
479,36,20,94,12,19,last Shop,3.70
480,26,4,62,3,12,many Shop,4.90
481,95,53,12,5,4,pretty Shop,4.20
482,12,5,3,27,0,strategy Shop,3.80
483,61,77,61,21,28,around Shop,4.60
484,5,16,61,27,0,miss Shop,4.00
485,0,86,71,21,9,benefit Shop,3.40
486,58,61,10,23,0,prepare Shop,3.60
487,90,77,57,45,14,life Shop,4.20
488,89,83,50,37,21,that Shop,3.60
489,89,5,44,7,5,early Shop,3.50
490,5,11,21,40,0,face Shop,3.10
491,95,97,78,35,19,medical Shop,3.60
492,35,61,40,34,7,you Shop,4.20
493,9,95,44,2,13,instead Shop,3.20
494,61,67,97,1,33,thing Shop,4.50
495,90,15,23,14,7,mouth Shop,4.00
496,60,92,99,38,38,high Shop,4.90
497,51,0,24,45,10,itself Shop,3.30
498,5,50,28,33,9,color Shop,4.70
499,49,87,60,5,29,conference Shop,4.70
500,33,39,29,0,7,media Shop,4.50
501,96,12,17,40,2,sing Shop,3.80
502,27,91,10,30,3,why Shop,3.50
503,69,1,81,46,39,fight Shop,3.90
504,38,25,5,6,2,out Shop,4.20
505,95,48,31,14,2,tend Shop,3.40
506,40,43,14,30,6,attorney Shop,3.20
507,46,20,11,49,3,sell Shop,3.80
508,77,95,66,1,0,indicate Shop,3.80
509,12,70,43,2,10,discover Shop,3.60
510,71,14,22,48,3,manager Shop,3.60
511,25,32,15,47,1,marriage Shop,3.60
512,0,22,65,12,24,bad Shop,3.10
513,61,91,15,7,1,defense Shop,4.80
514,0,50,89,9,6,nor Shop,3.90
515,73,99,86,22,34,research Shop,3.70
516,79,48,91,34,24,race Shop,4.10
517,77,23,50,3,5,adult Shop,3.20
518,46,12,98,20,9,let Shop,4.50
519,46,84,99,12,43,campaign Shop,4.10
520,77,36,92,19,7,reduce Shop,5.00
521,64,38,79,32,1,doctor Shop,3.20
522,12,62,45,15,19,white Shop,5.00
523,18,53,27,38,13,according Shop,3.50
524,65,23,45,40,14,product Shop,4.10
525,53,7,32,22,2,party Shop,4.40
526,9,53,93,1,20,cover Shop,3.20
527,40,98,42,44,7,easy Shop,5.00
528,90,64,35,30,17,adult Shop,4.40
529,89,4,84,38,2,financial Shop,4.00
530,75,34,89,17,20,old Shop,3.60
531,95,8,26,42,0,green Shop,4.90
532,27,25,93,36,3,tonight Shop,4.00
533,92,55,42,41,15,health Shop,3.00
534,33,10,24,4,10,describe Shop,5.00
535,89,84,18,34,3,opportunity Shop,3.80
536,51,10,64,17,30,kid Shop,3.50
537,0,52,5,5,1,card Shop,4.30
538,85,18,66,30,28,always Shop,3.70
539,75,88,67,36,12,education Shop,4.20
540,92,28,40,32,10,move Shop,4.20
541,36,48,86,10,14,collection Shop,3.00
542,58,34,69,48,5,usually Shop,5.00
543,73,71,11,17,0,fill Shop,4.80
544,60,95,33,36,12,measure Shop,4.40
545,56,22,8,50,1,wish Shop,4.30
546,39,26,38,3,1,partner Shop,4.30
547,9,46,17,38,4,safe Shop,4.00
548,95,34,34,29,10,condition Shop,3.60
549,0,92,53,17,5,right Shop,4.30
550,56,7,97,38,4,now Shop,4.10
551,12,91,99,12,42,build Shop,4.10
552,53,58,9,4,4,money Shop,4.70
553,51,88,44,41,2,past Shop,3.60
554,77,35,84,5,29,officer Shop,3.40
555,38,87,5,47,0,home Shop,3.00
556,26,64,28,40,1,military Shop,3.40
557,96,23,11,44,1,list Shop,4.40
558,74,77,38,36,10,trouble Shop,4.40
559,5,98,79,29,4,rock Shop,4.90
560,33,53,96,44,7,process Shop,4.80
561,36,13,79,33,1,day Shop,3.30
562,17,73,22,3,7,happen Shop,4.30
563,90,78,45,26,10,agree Shop,4.40
564,46,88,52,17,25,teach Shop,3.20
565,90,73,95,21,36,fine Shop,4.50
566,69,65,94,22,12,standard Shop,4.50
567,90,45,36,44,2,total Shop,4.30
568,89,26,19,28,8,than Shop,4.00
569,55,74,35,13,2,next Shop,3.20
570,40,56,40,41,6,four Shop,3.10
571,62,64,71,48,22,traditional Shop,3.70
572,18,59,25,30,1,south Shop,3.80
573,62,40,91,46,18,law Shop,4.70
574,77,17,35,16,5,cost Shop,4.60
575,27,33,9,26,4,bar Shop,4.70
576,71,11,30,3,2,hour Shop,3.70
577,65,5,100,22,29,speech Shop,4.90
578,65,74,93,6,23,guess Shop,3.60
579,51,94,86,1,29,scientist Shop,4.30
580,35,76,99,28,27,community Shop,4.40
581,89,54,17,47,2,someone Shop,4.10
582,0,5,86,15,2,his Shop,4.30
583,61,1,17,46,2,customer Shop,5.00
584,89,13,79,45,12,week Shop,3.60
585,79,98,100,13,15,ok Shop,4.50
586,50,79,9,14,0,practice Shop,5.00
587,65,57,93,2,40,Congress Shop,3.30
588,71,23,100,16,17,avoid Shop,4.10
589,38,70,85,6,42,place Shop,4.30
590,92,46,86,7,20,indeed Shop,3.30
591,40,59,56,18,5,western Shop,4.10
592,85,86,33,39,1,television Shop,5.00
593,40,64,6,14,0,which Shop,4.40
594,38,96,100,38,41,between Shop,4.50
595,46,61,89,30,25,style Shop,4.00
596,3,16,30,29,12,would Shop,4.60
597,27,92,89,42,36,plant Shop,3.90
598,69,19,49,14,1,hotel Shop,3.50
599,33,75,87,17,14,training Shop,3.50
600,53,18,5,21,0,knowledge Shop,4.20
601,35,71,82,12,22,sound Shop,4.30
602,53,23,33,6,1,herself Shop,3.80
603,32,79,99,7,11,perform Shop,3.50
604,12,44,10,28,0,home Shop,4.00
605,25,72,61,21,23,citizen Shop,4.90
606,89,55,21,31,6,onto Shop,3.70
607,36,42,89,11,33,help Shop,4.20
608,75,38,46,12,22,through Shop,3.30
609,26,15,27,1,10,can Shop,3.60
610,58,69,33,48,13,specific Shop,3.00
611,27,95,98,31,48,work Shop,3.30
612,39,12,53,0,11,return Shop,3.20
613,69,20,16,18,3,management Shop,4.40
614,82,56,71,47,4,sister Shop,4.30
615,64,55,78,28,19,almost Shop,4.70
616,60,73,37,36,2,office Shop,3.70
617,40,19,40,1,3,response Shop,4.20
618,92,9,65,16,16,service Shop,4.50
619,38,38,87,41,33,site Shop,3.00
620,33,85,36,21,5,smile Shop,3.50
621,3,20,46,12,0,add Shop,3.10
622,17,41,79,16,26,skill Shop,4.20
623,35,2,38,41,5,entire Shop,3.00
624,60,86,76,38,10,mention Shop,3.90
625,32,44,39,30,0,short Shop,5.00
626,64,11,39,7,8,summer Shop,4.90
627,79,96,26,3,10,soldier Shop,4.00
628,61,47,51,33,18,build Shop,4.40
629,45,61,19,32,1,fast Shop,3.40
630,12,66,22,35,9,throw Shop,3.50
631,18,28,34,42,13,affect Shop,4.10
632,62,65,70,41,10,wrong Shop,4.10
633,61,20,33,36,7,western Shop,3.60
634,39,80,47,30,16,bill Shop,3.60
635,96,27,83,10,16,surface Shop,3.30
636,46,98,43,46,8,south Shop,4.90
637,56,19,94,48,23,join Shop,4.90
638,42,84,11,33,3,government Shop,4.10
639,51,77,86,25,30,almost Shop,3.30
640,73,7,51,39,16,ok Shop,3.10
641,64,27,51,14,23,family Shop,3.70
642,39,44,83,47,10,action Shop,4.70
643,82,47,25,36,0,whom Shop,4.60
644,74,87,2,5,0,describe Shop,4.90
645,74,83,12,28,0,kind Shop,5.00
646,9,73,54,45,18,grow Shop,4.50
